location_id,location_name,month,bucket_date,accounts_start,accounts_end,deactivated_accounts,active_members,churn_rate_accounts,churn_rate_members,new_signups,source_schema
302,Big Dan's Fountain Inn,Jun-26,2026-06-01,2197,2138,295,2444,13.427401001365498,12.690763052208835,111,big_dans_car_wash
303,Big Dan's North Charleston,Nov-25,2025-11-01,0,0,1,0,,,1,big_dans_car_wash
303,Big Dan's North Charleston,Dec-25,2025-12-01,0,531,2,531,,,533,big_dans_car_wash
303,Big Dan's North Charleston,Jan-26,2026-01-01,531,1681,114,1683,21.468926553672316,21.092278719397363,1221,big_dans_car_wash
303,Big Dan's North Charleston,Feb-26,2026-02-01,1681,2103,352,2105,20.939916716240333,20.855614973262032,574,big_dans_car_wash
303,Big Dan's North Charleston,Mar-26,2026-03-01,2103,2302,674,2329,32.049453162149310,32.114014251781472,559,big_dans_car_wash
303,Big Dan's North Charleston,Apr-26,2026-04-01,2301,2151,878,2265,38.157322903085614,37.886597938144329,412,big_dans_car_wash
303,Big Dan's North Charleston,May-26,2026-05-01,2151,2060,616,2214,28.637842863784286,27.947019867549668,208,big_dans_car_wash
303,Big Dan's North Charleston,Jun-26,2026-06-01,2060,1954,433,2122,21.019417475728155,20.189701897018970,136,big_dans_car_wash
401,Big Dan's Muscle Shoals,Jan-25,2025-01-01,1140,1043,225,1128,19.736842105263157,18.627450980392156,128,big_dans_car_wash
401,Big Dan's Muscle Shoals,Feb-25,2025-02-01,1043,1087,148,1179,14.189837008628954,13.386524822695035,192,big_dans_car_wash
401,Big Dan's Muscle Shoals,Mar-25,2025-03-01,1087,1172,136,1267,12.511499540018399,11.620016963528413,221,big_dans_car_wash
401,Big Dan's Muscle Shoals,Apr-25,2025-04-01,1172,1241,142,1342,12.116040955631399,11.286503551696921,211,big_dans_car_wash
401,Big Dan's Muscle Shoals,May-25,2025-05-01,1241,1200,154,1299,12.409347300564061,11.773472429210134,113,big_dans_car_wash
401,Big Dan's Muscle Shoals,Jun-25,2025-06-01,1200,1179,140,1282,11.666666666666666,10.854503464203233,119,big_dans_car_wash
401,Big Dan's Muscle Shoals,Jul-25,2025-07-01,1179,1163,155,1269,13.146734520780322,12.090483619344773,139,big_dans_car_wash
401,Big Dan's Muscle Shoals,Aug-25,2025-08-01,1163,1227,152,1332,13.069647463456577,12.214342001576044,216,big_dans_car_wash
401,Big Dan's Muscle Shoals,Sep-25,2025-09-01,1227,1233,165,1334,13.447432762836185,12.762762762762762,153,big_dans_car_wash
401,Big Dan's Muscle Shoals,Oct-25,2025-10-01,1233,1214,267,1315,21.654501216545012,21.214392803598200,98,big_dans_car_wash
401,Big Dan's Muscle Shoals,Nov-25,2025-11-01,1214,1182,257,1285,21.169686985172981,20.532319391634980,112,big_dans_car_wash
401,Big Dan's Muscle Shoals,Dec-25,2025-12-01,1182,1124,239,1228,20.219966159052453,19.533073929961089,58,big_dans_car_wash
401,Big Dan's Muscle Shoals,Jan-26,2026-01-01,1124,1135,217,1237,19.306049822064056,18.485342019543973,103,big_dans_car_wash
401,Big Dan's Muscle Shoals,Feb-26,2026-02-01,1135,1164,226,1263,19.911894273127753,19.240097008892481,154,big_dans_car_wash
401,Big Dan's Muscle Shoals,Mar-26,2026-03-01,1166,2,215,3,18.439108061749571,17.707509881422924,277,big_dans_car_wash
401,Big Dan's Muscle Shoals,Apr-26,2026-04-01,2,2,0,3,0E-15,0E-15,0,big_dans_car_wash
401,Big Dan's Muscle Shoals,May-26,2026-05-01,2,1,2,2,100.000000000000000,66.666666666666666,0,big_dans_car_wash
401,Big Dan's Muscle Shoals,Jun-26,2026-06-01,1,2,0,3,0E-15,0E-15,0,big_dans_car_wash
DEF,BluWave Car Wash,Jan-25,2025-01-01,2212,2317,205,2771,9.267631103074141,8.022813688212927,310,bluewave_express_wash
DEF,BluWave Car Wash,Feb-25,2025-02-01,2317,2512,170,2998,7.337073802330599,6.315409599422591,365,bluewave_express_wash
DEF,BluWave Car Wash,Mar-25,2025-03-01,2512,2627,195,3157,7.762738853503184,6.804536357571714,310,bluewave_express_wash
DEF,BluWave Car Wash,Apr-25,2025-04-01,2627,2711,221,3253,8.412637990102778,7.412100095026924,305,bluewave_express_wash
DEF,BluWave Car Wash,May-25,2025-05-01,2711,2714,222,3276,8.188860199188491,7.039655702428527,225,bluewave_express_wash
DEF,BluWave Car Wash,Jun-25,2025-06-01,2714,2663,180,3227,6.632277081798084,5.738705738705738,129,bluewave_express_wash
DEF,BluWave Car Wash,Jul-25,2025-07-01,2663,2642,166,3207,6.233571160345475,5.608924697861791,145,bluewave_express_wash
DEF,BluWave Car Wash,Aug-25,2025-08-01,2642,2632,146,3200,5.526116578349735,5.113813532896788,136,bluewave_express_wash
DEF,BluWave Car Wash,Sep-25,2025-09-01,2632,2631,142,3196,5.395136778115501,4.875000000000000,141,bluewave_express_wash
DEF,BluWave Car Wash,Oct-25,2025-10-01,2631,2702,119,3283,4.522995058912960,4.036295369211514,190,bluewave_express_wash
DEF,BluWave Car Wash,Nov-25,2025-11-01,2702,2814,202,3398,7.475943745373797,7.005787389582698,286,bluewave_express_wash
DEF,BluWave Car Wash,Dec-25,2025-12-01,2814,2884,374,3448,13.290689410092395,12.095350206003531,253,bluewave_express_wash
DEF,BluWave Car Wash,Jan-26,2026-01-01,2884,2934,374,3475,12.968099861303744,13.167053364269141,218,bluewave_express_wash
DEF,BluWave Car Wash,Feb-26,2026-02-01,2934,2928,394,3435,13.428766189502385,13.352517985611510,187,bluewave_express_wash
DEF,BluWave Car Wash,Mar-26,2026-03-01,2928,2878,355,3422,12.124316939890710,11.295487627365356,133,bluewave_express_wash
DEF,BluWave Car Wash,Apr-26,2026-04-01,2878,2775,444,3338,15.427380125086865,13.851548801870251,172,bluewave_express_wash
DEF,BluWave Car Wash,May-26,2026-05-01,2773,2699,387,3267,13.956004327443202,13.103448275862068,155,bluewave_express_wash
DEF,BluWave Car Wash,Jun-26,2026-06-01,2699,2663,254,3253,9.410892923304927,8.662381389654116,114,bluewave_express_wash
SITE3,BluWave Palm Beach Blvd,Jan-25,2025-01-01,3,3,0,4,0E-15,0E-15,0,bluewave_express_wash
SITE3,BluWave Palm Beach Blvd,Feb-25,2025-02-01,3,3,0,4,0E-15,0E-15,0,bluewave_express_wash
SITE3,BluWave Palm Beach Blvd,Mar-25,2025-03-01,3,3,0,4,0E-15,0E-15,0,bluewave_express_wash
SITE3,BluWave Palm Beach Blvd,Apr-25,2025-04-01,3,4,0,5,0E-15,0E-15,1,bluewave_express_wash
SITE3,BluWave Palm Beach Blvd,May-25,2025-05-01,4,4,0,5,0E-15,0E-15,0,bluewave_express_wash
SITE3,BluWave Palm Beach Blvd,Jun-25,2025-06-01,4,4,0,5,0E-15,0E-15,0,bluewave_express_wash
SITE3,BluWave Palm Beach Blvd,Jul-25,2025-07-01,4,4,0,5,0E-15,0E-15,0,bluewave_express_wash
SITE3,BluWave Palm Beach Blvd,Aug-25,2025-08-01,4,4,0,5,0E-15,0E-15,0,bluewave_express_wash
SITE3,BluWave Palm Beach Blvd,Sep-25,2025-09-01,4,4,0,5,0E-15,0E-15,0,bluewave_express_wash
SITE3,BluWave Palm Beach Blvd,Oct-25,2025-10-01,4,4,0,5,0E-15,0E-15,0,bluewave_express_wash
SITE3,BluWave Palm Beach Blvd,Nov-25,2025-11-01,4,905,12,1016,300.000000000000000,280.000000000000000,913,bluewave_express_wash
SITE3,BluWave Palm Beach Blvd,Dec-25,2025-12-01,905,1907,153,2066,16.906077348066298,15.059055118110236,1116,bluewave_express_wash
SITE3,BluWave Palm Beach Blvd,Jan-26,2026-01-01,1907,2404,252,2599,13.214472994231777,12.536302032913843,646,bluewave_express_wash
SITE3,BluWave Palm Beach Blvd,Feb-26,2026-02-01,2404,2701,290,2906,12.063227953410981,11.773759138130050,452,bluewave_express_wash
SITE3,BluWave Palm Beach Blvd,Mar-26,2026-03-01,2701,2777,367,2992,13.587560162902628,12.835512732278045,296,bluewave_express_wash
SITE3,BluWave Palm Beach Blvd,Apr-26,2026-04-01,2775,2753,478,3014,17.225225225225225,17.023411371237458,309,bluewave_express_wash
SITE3,BluWave Palm Beach Blvd,May-26,2026-05-01,2753,2836,405,3136,14.711224119142753,14.134041141340411,299,bluewave_express_wash
SITE3,BluWave Palm Beach Blvd,Jun-26,2026-06-01,2836,2878,212,3199,7.475317348377997,7.047193877551020,155,bluewave_express_wash
10303,10303 N Fwy,Aug-25,2025-08-01,0,103,1,105,,,104,brite_brothers
10303,10303 N Fwy,Sep-25,2025-09-01,103,361,51,364,49.514563106796116,48.571428571428571,309,brite_brothers
10303,10303 N Fwy,Oct-25,2025-10-01,361,404,210,405,58.171745152354570,58.241758241758241,253,brite_brothers
10303,10303 N Fwy,Nov-25,2025-11-01,404,418,193,423,47.772277227722772,47.654320987654320,181,brite_brothers
10303,10303 N Fwy,Dec-25,2025-12-01,418,390,187,396,44.736842105263157,44.208037825059101,115,brite_brothers
10303,10303 N Fwy,Jan-26,2026-01-01,390,350,168,357,43.076923076923076,42.424242424242424,70,brite_brothers
10303,10303 N Fwy,Feb-26,2026-02-01,350,362,112,368,32.000000000000000,31.652661064425770,89,brite_brothers
10303,10303 N Fwy,Mar-26,2026-03-01,362,404,88,417,24.309392265193370,23.913043478260869,93,brite_brothers
10303,10303 N Fwy,Apr-26,2026-04-01,404,371,110,382,27.227722772277227,28.057553956834532,35,brite_brothers
10303,10303 N Fwy,May-26,2026-05-01,371,361,113,372,30.458221024258760,31.675392670157068,50,brite_brothers
10303,10303 N Fwy,Jun-26,2026-06-01,361,15,348,16,96.398891966759002,96.236559139784946,3,brite_brothers
10410,10410 Westheimer,Aug-25,2025-08-01,0,10,0,10,,,10,brite_brothers
10410,10410 Westheimer,Sep-25,2025-09-01,10,149,12,150,120.000000000000000,120.000000000000000,151,brite_brothers
10410,10410 Westheimer,Oct-25,2025-10-01,149,263,86,263,57.718120805369127,58.000000000000000,200,brite_brothers
10410,10410 Westheimer,Nov-25,2025-11-01,263,269,151,270,57.414448669201520,57.034220532319391,138,brite_brothers
10410,10410 Westheimer,Dec-25,2025-12-01,269,267,107,268,39.776951672862453,39.629629629629629,80,brite_brothers
10410,10410 Westheimer,Jan-26,2026-01-01,267,240,106,241,39.700374531835205,39.552238805970149,45,brite_brothers
10410,10410 Westheimer,Feb-26,2026-02-01,240,248,88,249,36.666666666666666,36.514522821576763,60,brite_brothers
10410,10410 Westheimer,Mar-26,2026-03-01,248,288,77,289,31.048387096774193,30.923694779116465,90,brite_brothers
10410,10410 Westheimer,Apr-26,2026-04-01,288,275,86,277,29.861111111111111,29.757785467128027,42,brite_brothers
10410,10410 Westheimer,May-26,2026-05-01,275,264,80,265,29.090909090909090,29.241877256317689,39,brite_brothers
10410,10410 Westheimer,Jun-26,2026-06-01,263,2,276,2,104.942965779467680,104.924242424242424,5,brite_brothers
12590,12590 Westheimer,Sep-25,2025-09-01,0,18,2,18,,,20,brite_brothers
12590,12590 Westheimer,Oct-25,2025-10-01,18,278,27,278,150.000000000000000,150.000000000000000,287,brite_brothers
12590,12590 Westheimer,Nov-25,2025-11-01,278,342,188,342,67.625899280575539,67.625899280575539,226,brite_brothers
12590,12590 Westheimer,Dec-25,2025-12-01,342,250,179,250,52.339181286549707,52.339181286549707,56,brite_brothers
12590,12590 Westheimer,Jan-26,2026-01-01,250,222,106,222,42.400000000000000,42.400000000000000,53,brite_brothers
12590,12590 Westheimer,Feb-26,2026-02-01,222,229,82,230,36.936936936936936,36.936936936936936,65,brite_brothers
12590,12590 Westheimer,Mar-26,2026-03-01,231,250,85,252,36.796536796536796,36.637931034482758,79,brite_brothers
12590,12590 Westheimer,Apr-26,2026-04-01,250,212,88,214,35.200000000000000,35.714285714285714,22,brite_brothers
12590,12590 Westheimer,May-26,2026-05-01,212,201,68,202,32.075471698113207,32.242990654205607,35,brite_brothers
12590,12590 Westheimer,Jun-26,2026-06-01,201,0,206,0,102.487562189054726,102.970297029702970,3,brite_brothers
12610,12610 Tomball,Jul-25,2025-07-01,0,1,5,1,,,6,brite_brothers
12610,12610 Tomball,Aug-25,2025-08-01,1,207,9,209,900.000000000000000,900.000000000000000,215,brite_brothers
12610,12610 Tomball,Sep-25,2025-09-01,207,186,134,194,64.734299516908212,64.114832535885167,113,brite_brothers
12610,12610 Tomball,Oct-25,2025-10-01,186,185,91,194,48.924731182795698,47.422680412371134,90,brite_brothers
12610,12610 Tomball,Nov-25,2025-11-01,185,224,108,230,58.378378378378378,59.278350515463917,127,brite_brothers
12610,12610 Tomball,Dec-25,2025-12-01,224,207,105,212,46.875000000000000,46.086956521739130,65,brite_brothers
12610,12610 Tomball,Jan-26,2026-01-01,207,231,66,236,31.884057971014492,31.132075471698113,59,brite_brothers
12610,12610 Tomball,Feb-26,2026-02-01,231,215,82,220,35.497835497835497,34.745762711864406,36,brite_brothers
12610,12610 Tomball,Mar-26,2026-03-01,215,210,62,215,28.837209302325581,28.181818181818181,33,brite_brothers
12610,12610 Tomball,Apr-26,2026-04-01,210,187,53,193,25.238095238095238,24.651162790697674,16,brite_brothers
12610,12610 Tomball,May-26,2026-05-01,187,195,40,200,21.390374331550802,21.243523316062176,32,brite_brothers
12610,12610 Tomball,Jun-26,2026-06-01,195,23,175,25,89.743589743589743,89.500000000000000,1,brite_brothers
NXT-1,Hughes,Jan-25,2025-01-01,3394,3364,236,3364,6.953447259870359,6.953447259870359,79,bubble_express_car_wash
NXT-1,Hughes,Feb-25,2025-02-01,3364,3370,227,3370,6.747919143876337,6.747919143876337,99,bubble_express_car_wash
NXT-1,Hughes,Mar-25,2025-03-01,3370,3418,225,3418,6.676557863501483,6.676557863501483,114,bubble_express_car_wash
NXT-1,Hughes,Apr-25,2025-04-01,3418,3465,247,3465,7.226448215330602,7.226448215330602,142,bubble_express_car_wash
NXT-1,Hughes,May-25,2025-05-01,3465,3555,223,3555,6.435786435786435,6.435786435786435,142,bubble_express_car_wash
NXT-1,Hughes,Jun-25,2025-06-01,3555,3574,283,3574,7.960618846694796,7.960618846694796,149,bubble_express_car_wash
NXT-1,Hughes,Jul-25,2025-07-01,3574,3628,325,3628,9.093452714045886,9.093452714045886,211,bubble_express_car_wash
NXT-1,Hughes,Aug-25,2025-08-01,3628,3660,369,3660,10.170893054024255,10.170893054024255,205,bubble_express_car_wash
NXT-1,Hughes,Sep-25,2025-09-01,3660,3676,324,3676,8.852459016393442,8.852459016393442,162,bubble_express_car_wash
NXT-1,Hughes,Oct-25,2025-10-01,3676,3643,462,3643,12.568008705114254,12.568008705114254,210,bubble_express_car_wash
NXT-1,Hughes,Nov-25,2025-11-01,3643,3487,437,3487,11.995608015371946,11.995608015371946,88,bubble_express_car_wash
NXT-1,Hughes,Dec-25,2025-12-01,3487,3345,365,3345,10.467450530542013,10.467450530542013,73,bubble_express_car_wash
NXT-1,Hughes,Jan-26,2026-01-01,3345,3259,281,3259,8.400597907324364,8.400597907324364,77,bubble_express_car_wash
NXT-1,Hughes,Feb-26,2026-02-01,3259,3242,269,3242,8.254065664314206,8.254065664314206,139,bubble_express_car_wash
NXT-1,Hughes,Mar-26,2026-03-01,3243,3482,276,3482,8.510638297872340,8.510638297872340,377,bubble_express_car_wash
NXT-1,Hughes,Apr-26,2026-04-01,3484,3623,365,3623,10.476463834672789,10.476463834672789,394,bubble_express_car_wash
NXT-1,Hughes,May-26,2026-05-01,3623,3569,384,3569,10.598951145459563,10.598951145459563,207,bubble_express_car_wash
NXT-1,Hughes,Jun-26,2026-06-01,3568,3527,236,3527,6.614349775784753,6.614349775784753,123,bubble_express_car_wash
NXT-2,Redstone,Jan-25,2025-01-01,1396,1427,191,1427,13.681948424068767,13.681948424068767,114,bubble_express_car_wash
NXT-2,Redstone,Feb-25,2025-02-01,1427,1428,140,1428,9.810791871058163,9.810791871058163,75,bubble_express_car_wash
NXT-2,Redstone,Mar-25,2025-03-01,1428,1504,110,1504,7.703081232492997,7.703081232492997,117,bubble_express_car_wash
NXT-2,Redstone,Apr-25,2025-04-01,1504,1587,162,1587,10.771276595744680,10.771276595744680,145,bubble_express_car_wash
NXT-2,Redstone,May-25,2025-05-01,1587,1668,119,1668,7.498424700693131,7.498424700693131,113,bubble_express_car_wash
NXT-2,Redstone,Jun-25,2025-06-01,1668,1667,274,1667,16.426858513189448,16.426858513189448,127,bubble_express_car_wash
NXT-2,Redstone,Jul-25,2025-07-01,1667,1792,193,1792,11.577684463107378,11.577684463107378,192,bubble_express_car_wash
NXT-2,Redstone,Aug-25,2025-08-01,1792,1903,213,1903,11.886160714285714,11.886160714285714,196,bubble_express_car_wash
NXT-2,Redstone,Sep-25,2025-09-01,1903,1958,252,1958,13.242249080399369,13.242249080399369,181,bubble_express_car_wash
NXT-2,Redstone,Oct-25,2025-10-01,1958,1905,283,1905,14.453524004085801,14.453524004085801,121,bubble_express_car_wash
NXT-2,Redstone,Nov-25,2025-11-01,1905,1837,253,1837,13.280839895013123,13.280839895013123,68,bubble_express_car_wash
NXT-2,Redstone,Dec-25,2025-12-01,1837,1770,216,1770,11.758301578660860,11.758301578660860,62,bubble_express_car_wash
NXT-2,Redstone,Jan-26,2026-01-01,1770,1737,177,1737,10.000000000000000,10.000000000000000,70,bubble_express_car_wash
NXT-2,Redstone,Feb-26,2026-02-01,1737,1708,181,1708,10.420264824409902,10.420264824409902,62,bubble_express_car_wash
NXT-2,Redstone,Mar-26,2026-03-01,1708,1941,187,1941,10.948477751756440,10.948477751756440,304,bubble_express_car_wash
NXT-2,Redstone,Apr-26,2026-04-01,1940,1984,237,1984,12.216494845360824,12.216494845360824,180,bubble_express_car_wash
NXT-2,Redstone,May-26,2026-05-01,1984,1899,257,1899,12.953629032258064,12.953629032258064,91,bubble_express_car_wash
NXT-2,Redstone,Jun-26,2026-06-01,1899,1907,146,1907,7.688256977356503,7.688256977356503,80,bubble_express_car_wash
NXT-3,Golfview,Jan-25,2025-01-01,1867,1887,212,1887,11.355115158007498,11.355115158007498,114,bubble_express_car_wash
NXT-3,Golfview,Feb-25,2025-02-01,1887,1939,137,1939,7.260201377848436,7.260201377848436,85,bubble_express_car_wash
NXT-3,Golfview,Mar-25,2025-03-01,1939,2130,155,2130,7.993811242908715,7.993811242908715,221,bubble_express_car_wash
NXT-3,Golfview,Apr-25,2025-04-01,2130,2439,173,2439,8.122065727699530,8.122065727699530,349,bubble_express_car_wash
NXT-3,Golfview,May-25,2025-05-01,2439,2668,198,2668,8.118081180811808,8.118081180811808,260,bubble_express_car_wash
NXT-3,Golfview,Jun-25,2025-06-01,2668,2707,597,2707,22.376311844077961,22.376311844077961,217,bubble_express_car_wash
NXT-3,Golfview,Jul-25,2025-07-01,2707,2912,354,2912,13.077207240487624,13.077207240487624,298,bubble_express_car_wash
NXT-3,Golfview,Aug-25,2025-08-01,2912,3050,331,3050,11.366758241758241,11.366758241758241,262,bubble_express_car_wash
NXT-3,Golfview,Sep-25,2025-09-01,3050,3109,383,3109,12.557377049180327,12.557377049180327,236,bubble_express_car_wash
NXT-3,Golfview,Oct-25,2025-10-01,3109,3105,440,3105,14.152460598263107,14.152460598263107,202,bubble_express_car_wash
NXT-3,Golfview,Nov-25,2025-11-01,3105,3043,406,3043,13.075684380032206,13.075684380032206,129,bubble_express_car_wash
NXT-3,Golfview,Dec-25,2025-12-01,3043,2953,408,2953,13.407821229050279,13.407821229050279,126,bubble_express_car_wash
NXT-3,Golfview,Jan-26,2026-01-01,2953,2929,311,2929,10.531662715882153,10.531662715882153,119,bubble_express_car_wash
NXT-3,Golfview,Feb-26,2026-02-01,2929,3011,293,3011,10.003414134516899,10.003414134516899,179,bubble_express_car_wash
NXT-3,Golfview,Mar-26,2026-03-01,3012,3472,321,3472,10.657370517928286,10.657370517928286,481,bubble_express_car_wash
NXT-3,Golfview,Apr-26,2026-04-01,3472,3620,403,3620,11.607142857142857,11.607142857142857,331,bubble_express_car_wash
NXT-3,Golfview,May-26,2026-05-01,3620,3659,372,3659,10.276243093922651,10.276243093922651,185,bubble_express_car_wash
NXT-3,Golfview,Jun-26,2026-06-01,3658,3627,274,3627,7.490431930016402,7.490431930016402,118,bubble_express_car_wash
NXT-4,Sparkman ,Oct-25,2025-10-01,0,116,4,116,,,120,bubble_express_car_wash
NXT-4,Sparkman ,Nov-25,2025-11-01,116,266,76,266,65.517241379310344,65.517241379310344,214,bubble_express_car_wash
NXT-4,Sparkman ,Dec-25,2025-12-01,266,549,178,549,66.917293233082706,66.917293233082706,412,bubble_express_car_wash
NXT-4,Sparkman ,Jan-26,2026-01-01,549,929,228,929,41.530054644808743,41.530054644808743,513,bubble_express_car_wash
NXT-4,Sparkman ,Feb-26,2026-02-01,929,1089,320,1089,34.445640473627556,34.445640473627556,352,bubble_express_car_wash
NXT-4,Sparkman ,Mar-26,2026-03-01,1089,1361,392,1361,35.996326905417814,35.996326905417814,504,bubble_express_car_wash
NXT-4,Sparkman ,Apr-26,2026-04-01,1361,1292,494,1292,36.296840558412931,36.296840558412931,265,bubble_express_car_wash
NXT-4,Sparkman ,May-26,2026-05-01,1291,1168,408,1168,31.603408210689388,31.603408210689388,124,bubble_express_car_wash
NXT-4,Sparkman ,Jun-26,2026-06-01,1168,1180,196,1180,16.780821917808219,16.780821917808219,94,bubble_express_car_wash
NXT-1,Buckeye Super Wash,Jan-25,2025-01-01,1286,1426,87,1426,6.765163297045101,6.765163297045101,137,buckeye_super_wash
NXT-1,Buckeye Super Wash,Feb-25,2025-02-01,1426,1444,72,1444,5.049088359046283,5.049088359046283,51,buckeye_super_wash
NXT-1,Buckeye Super Wash,Mar-25,2025-03-01,1444,1466,87,1466,6.024930747922437,6.024930747922437,64,buckeye_super_wash
