Name,Latitude,Longitude,client_name,client_id,site_id,lat,lon,_Match,__longitude,__latitude,__name,2025 Estimate,Growth 2025-2020,Growth 2030-2025,2025 Average Age,Labor Force,Average Household Income,Median Household Income,Renter-Occupied,1 vehicle,2 vehicles,3 vehicles,4 vehicles,5 or more vehicles,Total Vehicles Available in the Market,Average Number of Vehicles Available,"$100,000 to $124,999","$125,000 to $149,999","$150,000 to $174,999","$175,000 to $199,999","$200,000 to $249,999",Median Household Income.1,Average Household Income.1,Current Year Estimated Owner-Occupied Housing Units by Value,Count of Car Wash Competitors,Nearest Car Wash Competitors-Name,2nd Nearest Car Wash Competitors-Name,3rd Nearest Car Wash Competitors-Name,Nearest Car Wash Competitors-Distance,Nearest Car Wash Competitors-Competitor Type,Nearest Car Wash Competitors-Car Wash Type,Nearest Car Wash Competitors-Website,2nd Nearest Car Wash Competitors-Distance,2nd Nearest Car Wash Competitors-Competitor Type,2nd Nearest Car Wash Competitors-Car Wash Type,2nd Nearest Car Wash Competitors-Website,3rd Nearest Car Wash Competitors-Distance,3rd Nearest Car Wash Competitors-Competitor Type,3rd Nearest Car Wash Competitors-Car Wash Type,3rd Nearest Car Wash Competitors-Website,Count of ChainXY VT - Mass Merchant,Nearest ChainXY VT - Mass Merchant-Chain Name,Nearest ChainXY VT - Mass Merchant-Distance,2nd Nearest ChainXY VT - Mass Merchant-Chain Name,2nd Nearest ChainXY VT - Mass Merchant-Distance,3rd Nearest ChainXY VT - Mass Merchant-Chain Name,3rd Nearest ChainXY VT - Mass Merchant-Distance,Count of ChainXY VT - Grocery,Count of ChainXY VT - Department Store,Nearest StreetLight US Hourly-ttl_overnight,Nearest StreetLight US Hourly-ttl_breakfast,Nearest StreetLight US Hourly-ttl_lunch,Nearest StreetLight US Hourly-ttl_afternoon,Nearest StreetLight US Hourly-ttl_dinner,Nearest StreetLight US Hourly-ttl_night,Nearest StreetLight US Hourly-Highway,2025 % HH with Income $50K+,client_id_1
bigpeachcw_000300,32.840811,-83.647396,Big Peach Car Wash,bigpeachcw_000300,4,32.840811,-83.647396,Lat/Lng,-83.647396,32.840811,Big Peach Car Wash,48222.80180640897,-0.011942015337434048,-0.0022663365317205373,39.487218468867084,19942.911377605575,60740.81797553263,37716.919979938786,12340.249471288233,8866.916198098159,5235.8720341212465,1377.523681543651,529.3283051780891,131.0352427731268,26243.720745549595,1.3099016116018367,1090.0341804155614,630.292892815487,454.28906577214366,344.5372658968554,435.3535497568082,37716.919979938786,60740.81797553263,7711.425034264626,5,Big Peach Car Wash & Lube,Tommy’s Express® Car Wash ,Big Peach Car Wash,0.0048368453894977155,National Chain,Express/Lube,www.bigpeachcarwash.com,1.3698042293161112,National Chain,Express (coming),www.tommys-express.com,1.904514995151309,National Chain,Express,www.bigpeachcarwash.com,1,Walmart USA,2.624420359275621,,0.0,,0.0,1,0,296,1974,1443,1612,1389,707,primary_link,40.385600005370534,bigpeachcw_000300
bigpeachcw_000300,33.54352,-83.9482099,Big Peach Car Wash,bigpeachcw_000300,5,33.54352,-83.9482099,Lat/Lng,-83.9482099,33.54352,Big Peach Car Wash,27287.08530682861,0.1081949913459908,0.10224396534248074,39.140985429092176,14788.842780750943,91158.52739291775,78601.14796281938,1951.0953460079618,2321.8423716772813,3508.8963821565267,2045.366513522109,799.9064121833071,251.82359925610945,19934.478321570437,2.174344636342213,954.9249524162151,663.5781299257651,681.0265920830425,498.345881565474,281.7719890482258,78601.14796281938,91158.52739291775,7231.201695597032,1,Tidal Wave Auto Spa,,,2.4014141759613734,National Chain,Express,www.tidalwaveautospa.com,0.0,,,,0.0,,,,1,Walmart USA,2.406739097576297,,0.0,,0.0,1,0,357,1935,1292,1751,1655,839,primary,71.47342159398465,bigpeachcw_000300
bigpeachcw_000300,33.6374352,-84.0186611,Big Peach Car Wash,bigpeachcw_000300,7,33.6374352,-84.0186611,Lat/Lng,-84.0186611,33.6374352,Big Peach Car Wash,40556.7758201682,0.04903585299486343,0.0880225602645085,40.171536266674636,21094.003799336264,96803.29376734317,77524.1179942226,5701.69946190645,5523.4654411667725,4891.418219655519,2080.7051497166976,1208.8084680107422,326.4863320281729,28016.082861811738,1.9158900356729844,1763.7224102135515,944.1974471386056,658.7655236813007,621.3816397321643,639.4477766898926,77524.1179942226,96803.29376734317,8927.976471219794,3,Mister Car Wash,Presto Car Wash ,Pride Car Wash ,0.6083380074638903,National Chain,Express,www.mistercarwash.com,1.6885996555421898,Tunnel Car Wash,Express,www.prestocarwash.net,2.640864602839347,Tunnel Car Wash,Express ,www.pridecarwash.com,2,Target,0.3255338232147702,Walmart USA,1.6537587292439042,,0.0,3,0,356,2049,1441,1547,1491,1024,trunk,70.90873653367983,bigpeachcw_000300
bigpeachcw_000300,32.8535696,-83.6183516,Big Peach Car Wash,bigpeachcw_000300,8,32.8535696,-83.6183516,Lat/Lng,-83.6183516,32.8535696,Big Peach Car Wash,34296.2500280657,-0.009026419971988647,0.004806141818561684,39.52120976903837,14818.272104969772,61917.87005813775,39946.062825327004,8809.83182057069,6088.724540936586,3852.170798801759,974.3680310290074,462.3839101740159,141.8054677960463,19274.73321130342,1.3507058776623833,788.0029149698094,495.5430599648389,343.0463824509061,234.09876807179535,327.3546518185176,39946.062825327004,61917.87005813775,5476.934223271266,3,Big Peach Car Wash,Tommy’s Express® Car Wash ,Big Peach Car Wash & Lube,0.0020891523141079327,National Chain,Express,www.bigpeachcarwash.com,0.5531405092537552,National Chain,Express (coming),www.tommys-express.com,1.8998729060247825,National Chain,Express/Lube,www.bigpeachcarwash.com,1,Walmart USA,0.7905877878965236,,0.0,,0.0,1,0,1575,8676,6743,7609,6677,3728,trunk,42.24298989699078,bigpeachcw_000300
bigpeachcw_000300,30.499574,-84.328465,Big Peach Car Wash,bigpeachcw_000300,9,30.499574,-84.328465,Lat/Lng,-84.328465,30.499574,Big Peach Car Wash,45209.46453939163,0.0113069260647583,0.02346136908339315,37.532285195188315,26528.61078285781,86407.79044512978,66643.95395177518,9989.207296909299,7504.853609186364,7892.677438694867,2431.082735575852,582.3243490359746,227.0017754053697,34047.7629664744,1.7486674258108243,1900.214269868331,1170.256514287088,836.9174014602322,661.1606808663346,654.9741453444585,66643.95395177518,86407.79044512978,9503.786317682709,2,Big Peach Car Wash,Whistle Express Car Wash,,0.007741517509963107,National Chain,Express,www.bigpeachcarwash.com,2.970090212086132,National Chain,Express,www.whistleexpresscarwash.com,0.0,,,,1,Walmart USA,0.9539572415534292,,0.0,,0.0,0,0,452,4314,2461,2429,2302,1123,trunk,63.702035902160574,bigpeachcw_000300
bigpeachcw_000300,33.1941083,-84.2833177,Big Peach Car Wash,bigpeachcw_000300,10,33.1941083,-84.2833177,Lat/Lng,-84.2833177,33.1941083,Big Peach Car Wash,14253.303816286381,0.0030793156613768114,0.0062694219324485765,41.279122927938516,6920.562200092711,123657.90815348037,79652.74263695574,1552.436309304554,1522.821722600842,2149.747433771845,859.0874243520666,396.16816704301164,175.21063114563003,10860.304687100928,2.035788263408232,470.00766182132065,401.18866510805674,381.76503964536823,205.32701223623008,342.1690086578019,79652.74263695574,123657.90815348037,3790.683493839111,1,Big Peach Car Wash,,,0.042716290237709516,National Chain,Express,www.bigpeachcarwash.com,0.0,,,,0.0,,,,0,,0.0,,0.0,,0.0,0,0,781,4165,2982,3482,3072,1318,trunk,68.0377695971677,bigpeachcw_000300
bigpeachcw_000300,35.756406,-83.94195,Big Peach Car Wash,bigpeachcw_000300,11,35.756406,-83.94195,Lat/Lng,-83.94195,35.756406,Big Peach Car Wash,39616.96692721674,0.022234659007107943,0.027869106207295328,41.149290932363485,19587.30001309875,94108.56006194428,73459.80943407424,4787.0770864856895,5061.550260429445,5922.346095784684,2439.6313229172374,1037.3609538194723,476.97837759082904,30759.47212398256,1.9754136428260858,1790.513075082912,1164.4444649682264,795.2014497766504,446.9343836759799,646.3123394486611,73459.80943407424,94108.56006194428,10892.443643700622,4,Big Peach Car Wash (Coming),Zips Car Wash,Tidal Wave Auto Spa,0.03802600578283748,National Chain,Express,www.bigpeachcarwash.com,1.7809896893059995,National Chain,Express,www.zipscarwash.com,2.480469243301259,National Chain,Express,www.tidalwaveautospa.com,2,Target,2.7755326284482473,Walmart USA,2.9985547640664314,,0.0,3,0,565,5415,4740,5439,4460,2118,trunk,68.0123367458517,bigpeachcw_000300
bigpeachcw_000300,32.867664,-83.697896,Big Peach Car Wash,bigpeachcw_000300,12,32.867664,-83.697896,Lat/Lng,-83.697896,32.867664,Big Peach Car Wash,41937.31548595871,-0.005488145273216546,0.01149356250252719,40.6910042156011,20509.887632898754,97925.62310871453,66991.22973974487,8486.132091060048,7033.9720277634915,6192.877565893345,1671.7832838774193,729.8599963469896,272.55729080270976,28717.303450583946,1.622859717137518,1657.5551598737948,1108.5274119542446,851.9245229344815,767.1706279232167,860.7757268534042,66991.22973974487,97925.62310871453,9222.405946131563,4,Big Peach Car Wash,Mako Bay Car Wash,Tommy’s Express® Car Wash,0.015009271834025152,National Chain,Express,www.bigpeachcarwash.com,1.8637673848646894,Tunnel Car Wash,Express,www.makobaycarwash.com ‎,1.924942824187329,National Chain,Express,www.tommys-express.com,0,,0.0,,0.0,,0.0,2,0,384,4392,3869,4102,3711,1669,primary,59.72870990688441,bigpeachcw_000300
bigpeachcw_000300,33.702878,-85.156869,Big Peach Car Wash,bigpeachcw_000300,13,33.702878,-85.156869,Lat/Lng,-85.156869,33.702878,Big Peach Car Wash,10551.896015911916,0.08551703159725649,0.035648518536378265,39.58834486036707,5536.377121141151,111258.7108685821,83260.8468537733,1133.8747375947423,887.6331818299368,1648.3653469539713,762.8695108271204,281.81368394964375,113.99584075575694,8170.2063477966,2.119292865764978,313.44583065179177,253.59294919436797,283.6875234467443,285.75213045231067,252.12186666205525,83260.8468537733,111258.7108685821,2722.053617662983,0,,,,0.0,,,,0.0,,,,0.0,,,,1,Walmart USA,0.5163335980535415,,0.0,,0.0,0,0,294,1780,1770,2204,2014,923,trunk,71.84814846299915,bigpeachcw_000300
bigpeachcw_000300,30.557267,-84.593516,Big Peach Car Wash,bigpeachcw_000300,14,30.557267,-84.593516,Lat/Lng,-84.593516,30.557267,Big Peach Car Wash,10024.45082354627,-0.0022272891231727666,0.011395469625122454,40.595884219518766,3445.6258998566773,57057.58325260872,42978.99206696729,1299.5069319474278,1097.6318622129038,1017.7049298987258,638.4947697062744,115.47607510327362,23.79491318622604,5629.404897473403,1.5477155341154112,212.4032897511497,83.40518777573016,56.18925814109389,37.87380804598797,38.95945715485141,42978.99206696729,57057.58325260872,2337.7279302657116,1,Big Peach Car Wash,,,0.00960685480136989,National Chain,Express,www.bigpeachcarwash.com,0.0,,,,0.0,,,,1,Walmart USA,0.1220616641144099,,0.0,,0.0,2,0,226,1444,1069,1218,1166,619,secondary,43.01643883869753,bigpeachcw_000300
bigpeachcw_000300,34.0412215,-84.6025181,Big Peach Car Wash,bigpeachcw_000300,15,34.0412215,-84.6025181,Lat/Lng,-84.6025181,34.0412215,Big Peach Car Wash,80504.22915975295,0.05048906409212705,0.07617396047874067,37.476593639692425,47173.758695538505,117056.10338544875,97212.76965910153,10318.701441672747,9005.061718716985,11971.657482184819,4771.682123300154,1683.086202610284,559.4294587220065,56792.91515703825,1.9575908939379139,3692.6954119990114,2819.612680957187,2096.972853713669,1618.6849677526625,2174.452261209255,97212.76965910153,117056.10338544875,18764.7288619224,7,Tidal Wave Auto Spa,Glaze Car Wash,ScrubHub Car Wash,0.8144414162388757,National Chain,Express,www.tidalwaveautospa.com,1.1983419270431177,Tunnel Car Wash,Express,No Website,1.7547343404257774,Tunnel Car Wash,Express,www.scrubhubcarwash.com,1,Target,2.746529678426153,,0.0,,0.0,7,5,231,1180,1252,1498,1547,854,tertiary,77.17241961471612,bigpeachcw_000300
bigpeachcw_000300,32.548518,-82.972705,Big Peach Car Wash,bigpeachcw_000300,16,32.548518,-82.972705,Lat/Lng,-82.972705,32.548518,Big Peach Car Wash,9698.020965105854,0.011589214098172838,0.016854773799477495,44.19420722903599,4488.620464149979,94822.53595146535,73652.88019195983,1382.4817206520238,1471.9810431851656,1229.6426040040096,587.226230362081,230.62567129411036,187.96965393127175,7555.295897112228,1.930088357595702,392.0754603429232,332.35691517440137,222.94015399646014,110.94838775112294,158.3405962844845,73652.88019195983,94822.53595146535,2532.0001565009006,3,Big Peach Car Wash,Tidal Wave Auto Spa,Mako Bay Car Wash,0.013308003596710867,National Chain,Express,www.bigpeachusa.com,1.1095877763422626,National Chain,Express,www.tidalwaveautospa.com,2.761268805227424,Tunnel Car Wash,Express,www.makobaycarwash.com,1,Walmart USA,0.19658528866789995,,0.0,,0.0,2,0,221,2404,2061,2265,2092,874,primary,66.72944844138779,bigpeachcw_000300
bigrivercw_000344,32.4324743,-87.0251392,Big River Car Wash,bigrivercw_000344,1,32.4324743,-87.0251392,Lat/Lng,-87.0251392,32.4324743,Big River Car Wash,17066.246043394203,-0.07624363418167814,-0.010999089732921255,40.43494650545447,6786.94901936705,57519.658519393095,36996.11824426944,3783.6224519971292,2779.7309589298675,1960.9473622621736,758.0237725750776,204.96969269262627,103.48482490458991,10312.999896472902,1.4386986938467172,444.98501865461003,208.80613177502528,166.6597146766726,126.9979270423064,79.98252609348856,36996.11824426944,57519.658519393095,3403.3211220124504,2,Big River Car Wash,Goo Goo Express Wash ,,0.0007361924008014422,Tunnel Car Wash,Express,www.bigrivercarwash.com,0.1476033174072449,National Chain,,,0.0,,,,1,Walmart USA,0.7209215412860422,,0.0,,0.0,0,0,252,1863,1480,1648,1266,637,secondary,40.23748089203887,bigrivercw_000344
bigrivercw_000344,31.7820601,-85.9515542,Big River Car Wash,bigrivercw_000344,3,31.7820601,-85.9515542,Lat/Lng,-85.9515542,31.7820601,Big River Car Wash,15445.656326598022,-0.020363847314149114,0.020478642068549196,34.981093841281634,7246.769195447909,76777.63884487718,51749.7684686934,3196.392309771152,2607.022934869863,2057.8566101152683,1069.6419887396041,181.63043837074656,89.80060796823818,11107.18691464339,1.7376572332538636,323.4754060249543,326.881650994299,301.3209271488013,224.51463176647667,185.52930550370365,51749.7684686934,76777.63884487718,3199.185396813904,2,Big River Car Wash,Car Wash USA Express,,0.1690422200282509,Tunnel Car Wash,Express,www.bigrivercarwash.com,0.3230979534020516,National Chain,,,0.0,,,,1,Walmart USA,0.7395356749119516,,0.0,,0.0,3,0,1155,5765,5388,5424,4261,2178,trunk,51.18033058511082,bigrivercw_000344
bigrivercw_000344,32.366088,-86.143386,Big River Car Wash,bigrivercw_000344,4,32.366088,-86.143386,Lat/Lng,-86.143386,32.366088,Big River Car Wash,29430.529137754027,-0.022126860169050026,0.029199990605126253,42.35447582882134,15245.192514520983,125532.62706974806,92870.34160234395,4679.3306717879605,4153.650935049285,5473.958232686389,1982.9410285048652,712.1840336085297,111.94083499175031,24458.83079532953,1.928756271146632,1508.245201335987,1206.2450647267979,940.4947493751533,639.1130918725394,884.674956300878,92870.34160234395,125532.62706974806,8007.5137796048075,4,Big River Car Wash (Coming),The Wash,Tidal Wave Auto Spa,0.0013600065500584079,Tunnel Car Wash,Express,www.bigrivercarwash.com,0.7660186745623756,Tunnel Car Wash,Express,www.the3minutewash.com,2.39648235462335,National Chain,Express,www.tidalwaveautospa.com,4,Walmart USA,0.924680758840887,Target,1.0009749640456684,Walmart USA,2.5693751261403768,4,1,155,2254,3622,3560,3214,1171,tertiary,78.5823286396885,bigrivercw_000344
bigvalley_000666,39.013024,-122.891753,Big Valley,bigvalley_000666,1,39.013024,-122.891753,Lat/Lng,-122.891753,39.013024,Big Valley,4958.500830223435,-0.009290302675592787,0.07640676947812518,46.89622457150304,1934.0557823477138,92219.10647158485,63195.01821999603,772.9334931899793,752.0569961132715,665.9684067321941,326.8064758119872,113.79743103589863,107.4980473939795,4057.0931981271133,1.924502469100456,178.5600300458027,87.64984719397034,66.94991584436502,42.74319862946868,121.78924298542552,63195.01821999603,92219.10647158485,1346.2063591221813,0,,,,0.0,,,,0.0,,,,0.0,,,,0,,0.0,,0.0,,0.0,0,0,78,698,625,676,562,283,secondary,65.7153251866605,bigvalley_000666
bjpark_000756,33.581724,-84.378851,BJ Park,bjpark_000756,1,33.581724,-84.378851,Lat/Lng,-84.378851,33.581724,BJ Park,78952.20435225707,-0.027610370110383073,0.01969818469707247,36.151020205313344,39697.57960887533,65651.17456202942,52999.826270891936,19661.871364821447,14211.491055090446,7594.452994092368,3044.1556916998234,856.2890460412018,281.62378463102505,43366.139225694584,1.46929605302859,2203.5543609040324,1329.9880890941713,890.0713954551611,440.91321568679996,432.2163645254914,52999.826270891936,65651.17456202942,9907.648184997262,5,Peachy Car Wash,Ride N Shine Car Wash,Car Spa Riverdale,0.005437256223749231,Tunnel Car Wash,Express,www.peachyexpresswash.com,1.08463406293357,Tunnel Car Wash,Flex/Lube,No Website,2.1453313390535658,National Chain,Full-service/ext./lube,www.carspa.net,2,Walmart USA,2.2464347357416266,Walmart USA,2.2908990689860267,,0.0,4,1,2163,6638,4593,5378,5279,3964,secondary,53.30284908120288,bjpark_000756
blackdiamond_000223,39.7285373,-105.1779752,Black Diamond,blackdiamond_000223,1,39.7285373,-105.1779752,Lat/Lng,-105.1779752,39.7285373,Black Diamond,52754.47300770198,0.009168720535813947,0.05731953630805795,40.90061271188198,30439.495877285663,145673.99430672306,106031.95532252843,8879.733543206064,8154.549621543207,8487.923803579004,3073.87096306897,1229.0016521404032,468.85565375647275,41612.2949952521,1.868814105702915,2645.047383639263,1928.5979542151326,1574.325435788196,1353.057912526594,2408.9081578376354,106031.95532252843,145673.99430672306,13448.395018979616,3,Whistle Express Car Wash,Club Car Wash ,Cobblestone Car Wash,0.019054858494597145,National Chain,Express,www.whistleautowash.com,2.7459953564340998,National Chain,Express,www.clubcarwash.com,2.765053523417518,National Chain,Express,www.cobblestone.com,1,Target,1.1595348139928237,,0.0,,0.0,3,0,0,120,173,174,69,2,unclassified,81.95601196829186,blackdiamond_000223
blastcw_000602,32.8908534,-96.4693111,Blast Car Wash,blastcw_000602,1,32.8908534,-96.4693111,Lat/Lng,-96.4693111,32.8908534,Blast Car Wash,41675.490496662445,0.18224984054150692,0.025940568110076976,41.728426876117936,22823.79955038312,154846.18098492746,116951.65679160162,3973.1167540192255,4282.330498182331,6223.655246797425,3176.142817629501,935.4148934577825,726.4617846866604,33632.03794193012,2.1557060874147242,1808.1289459920954,1390.0474865512224,1314.7972369841882,1003.4401314797578,1989.001635942317,116951.65679160162,154846.18098492746,11713.161961039063,5,Blast Car Wash,Rockwall Car Wash,Hacienda Car Wash,0.002611733928118418,Tunnel Car Wash,Flex/Detail,www.blastcw.com,0.8064548282350484,Tunnel Car Wash,Express,TBD,1.5685573874175724,Tunnel Car Wash,Full-Service/Ext./Detail,www.haciendacarwash.com,3,Target,0.23817149686998867,Walmart USA,0.8764596051028133,Walmart USA,2.8023366271700043,3,1,358,3034,2676,2607,2282,1038,secondary,84.11581443367717,blastcw_000602
blucoastcw_000780,27.1852762,-82.4859724,Blu Coast Car Wash,blucoastcw_000780,1,27.1852762,-82.4859724,Lat/Lng,-82.4859724,27.1852762,Blu Coast Car Wash,21866.249455091078,0.07635981751824768,0.03343590992403434,60.23447319456804,7484.837208912999,151976.1853018252,107451.37195215446,2175.5795867184643,4542.469184256188,5034.176912681083,1113.667687087116,142.46589924069121,60.290739936288446,18823.14336752391,1.6775682068194362,1181.5127109521418,906.3829542544263,726.5447000598069,702.8134744068666,1373.5421444776584,107451.37195215446,151976.1853018252,9059.699865423143,2,Blu Coast Car Wash (Coming Soo,Lightning Fast Car Wash,,0.013038238820933329,Tunnel Car Wash,Express,No Website Listed,2.8186656404282893,Tunnel Car Wash,Express,www.lightningfastcarwash.com,0.0,,,,1,Walmart USA,0.5415617289345983,,0.0,,0.0,2,0,339,2839,2895,3374,2730,1279,primary,78.47607993001571,blucoastcw_000780
bluebuffalocw_000682,42.0990746,-79.2982755,Blue Buffalo Car Wash,bluebuffalocw_000682,1,42.0990746,-79.2982755,Lat/Lng,-79.2982755,42.0990746,Blue Buffalo Car Wash,19614.166463992093,-0.027143543616453394,-0.02300625917522011,44.80118137508457,9639.969866471365,82381.33788618007,59809.07193079134,3470.311187184532,3704.925735014258,2963.249450056115,781.9437070162967,249.71855691063683,30.97324723971542,13130.996220016503,1.4753110497254431,723.94217416842,532.2464176360518,384.1353719936451,226.8799363579601,283.1137777104741,59809.07193079134,82381.33788618007,5435.151774958358,1,Blue Buffalo Car Wash ,,,0.0023936534137696144,Tunnel Car Wash,Express,www.bluebuffalocarwash.com,0.0,,,,0.0,,,,2,Walmart USA,0.14455679594012089,Target,0.43173228467512753,,0.0,1,1,261,2595,3091,3279,2684,1215,primary,56.08523140432061,bluebuffalocw_000682
bluecowcw_000193,48.2193245,-114.3297656,Blue Cow Car Wash,bluecowcw_000193,1,48.2193245,-114.3297656,Lat/Lng,-114.3297656,48.2193245,Blue Cow Car Wash,36941.09488920949,0.13076806444863012,0.06838341439190772,41.393814017525244,19114.04388740461,94817.0719250798,74190.48454001977,5147.951392653165,4381.981936132826,6569.189767000498,2148.695922607614,877.0091340881772,432.2255214281613,29635.61338145018,1.9555288375967905,1533.678240993002,1086.731276979146,803.7413075728691,534.4248796937172,685.6082817106508,74190.48454001977,94817.0719250798,10114.399479365384,3,Blue Cow Car Wash,Pro Clean CarWash,Costco Car Wash,0.010682151389766668,Tunnel Car Wash,Express,www.bluecowmt.com,1.4914413930990524,Tunnel Car Wash,Express (touchless),https://procleancarwashkalispe,2.0668870471489287,National Chain,Exterior,www.costco.com/car-wash,2,Walmart USA,0.8735488703810653,Target,1.137972061831404,,0.0,1,1,37,736,857,801,328,76,unclassified,66.22032892708586,bluecowcw_000193
